조사서번호,화재발생년월일,읍면동,세부주소,대상(도로)명,지역대거리,지번동,지번리,도로명주소,위도,경도
'210311141619841,2021-03-11 11:03,규암면,'90-5 ,교하노씨 묘지,0,규암면,노화리,,0,0
'210311172036017,2021-03-11 11:15,홍산면,'255-4 ,2019년식 기아 스포티지(57버3248),0,홍산면,남촌리,,0,0
'210311184551272,2021-03-11 14:40,석성면,'1215-17 ,(주) 팔공티,0.6,석성면,증산리,왕릉로 751,0,0
'210322191247471,2021-03-22 16:28,양화면,'529-2 ,우관명씨 주택,6.1,양화면,벽용리,,0,0
'210326181049103,2021-03-26 16:47,구룡면,'537-3 ,,0,구룡면,용당리,,0,0
'210327123145681,2021-03-27 10:04,장암면,'595-5 ,재활용품 야적장,0,장암면,석동리,,0,0
'210328153603406,2021-03-28 13:55,석성면,'224- 연화로55번길 16-4,단독주택,3,석성면,증산리,연화로55번길 16-4,0,0
'210330083819669,2021-03-30 7:16,부여읍,'383-8 ,,0,부여읍,구교리,성왕로 153,0,0
'210402044351976,2021-04-02 0:41,세도면,' - 청포리 4구,갈대밭,0,세도면,청포리,,0,0
'210403193050048,2021-04-03 17:51,규암면,'217-31 2층 웅진씽크빅,근린생활시설(2층 웅진씽크빅),0,규암면,외리,자온로 5,0,0
'210405081757692,2021-04-05 6:26,홍산면,'97-12 홍산면 홍산로 34,홍산면 홍산로 34,0,홍산면,남촌리,,0,0
'210410003937511,2021-04-09 22:21,남면,'1016-1 ,비닐하우스(대추나무 재배),3.3,남면,송암리,,0,0
'210411180722830,2021-04-11 13:03,옥산면,'94-3 ,이재홍 임야,0,옥산면,대덕리,,0,0
'210417223317175,2021-04-17 17:29,외산면,'300-1 ,최순자 주택,0,외산면,갈산리,성충로 95-3,0,0
'210418003739991,2021-04-17 18:40,부여읍,'13-4 ,기타 - 야외(재활용품 야적장),0,부여읍,석목리,독정로 94-20,0,0
'210420165430771,2021-04-20 14:34,규암면,'107-1 ,도일통닭 외 4개 대상,0,규암면,규암리,자온로 68,0,0
'210422205233339,2021-04-22 15:30,임천면,'612-1 ,황미경 주택외 2주택,0,임천면,탑산리,탑산로 90-2,0,0
'210422221811994,2021-04-22 18:43,세도면,'6- ,갈대밭 화재,5,세도면,장산리,인세로 271-22,0,0
'210423223613496,2021-04-23 19:09,남면,'172- ,,0,남면,삼용리,삼용로35번길 32,0,0
'210430221450778,2021-04-30 20:37,부여읍,'246-1 ,다래미용실,0,부여읍,구아리,중앙로 14-6,0,0
'210501131137325,2021-05-01 12:06,남면,'255-2 gps 위치,,0,남면,삼용리,,0,0
'210503155000048,2021-05-03 10:48,은산면,'41-1 ,,0,은산면,각대리,,0,0
'210505185815525,2021-05-05 14:29,부여읍,'194-2 신호승비뇨기과피부과 2층,,0,부여읍,구아리,사비로100번길 4,0,0
'210509172003465,2021-05-09 14:55,구룡면,'219- ,단독주택,0,구룡면,구봉리,흥수로377번길 59,0,0
'210510172605506,2021-05-10 15:59,부여읍,'185-4 ,투썸플레이스부여궁남점,0,부여읍,동남리,사비로 2,0,0
'210513160508391,2021-05-13 13:37,구룡면,'3-1 ,창고,0.3,구룡면,태양리,흥수로 180,0,0
'210515232237631,2021-05-15 20:38,규암면,'109-2 ,차량화재,0,규암면,모리,,0,0
'210521225523201,2021-05-21 19:13,부여읍,'597-8 ,컨테이너,0,부여읍,동남리,계백로 200,0,0
'210605131844670,2021-06-05 12:24,부여읍,'547-2 세명기계사 앞,차량화재,0,부여읍,동남리,,0,0
'210620184801213,2021-06-20 14:13,구룡면,'157-1 ,단독주택,2.2,구룡면,현암리,망해로155번길 33-24,0,0
'210704034700326,2021-07-04 0:47,충화면,'180-1 ,충화슈퍼,0,충화면,만지리,가림로 420,0,0
'210713130319810,2021-07-13 11:32,부여읍,'381- 능산리 고분군,잔디깎이(대흥엔지어링),0,부여읍,능산리,,0,0
'210716012119580,2021-07-15 23:58,양화면,'30-3 ,단독주택,0,양화면,입포리,입포로9번길 33,0,0
'210716062437073,2021-07-16 2:57,양화면,'523-1 ,축사,0,양화면,벽용리,,0,0
'210718173118210,2021-07-18 13:00,석성면,'877- 정확지번,안효호 주택,3.5,석성면,현내리,석성로184번길 55-6,0,0
'210721215733329,2021-07-21 20:44,부여읍,'542-20 샤프건설 앞,변압기(한국전력공사),0,부여읍,쌍북리,성왕로273번길 4,0,0
'210722171424434,2021-07-22 15:45,구룡면,'648- ,기타(잡목),0,구룡면,동방리,동방로84번길 13-1,0,0
'210724133213415,2021-07-24 11:51,부여읍,'205-4 ,,0,부여읍,중정리,,0,0
'210724212806470,2021-07-24 14:58,옥산면,'339-1 ,이기용 양계장,0,옥산면,홍연리,봉산로 235,0,0
'210729170825756,2021-07-29 14:49,규암면,'78-2 현대공업사,,0,규암면,반산리,흥수로 858-9,0,0
'210802024002197,2021-08-02 0:16,부여읍,'588-1 ,주택,0,부여읍,현북리,동문로 329,0,0
'210802085101749,2021-08-02 6:58,옥산면,'4-2 ,비닐하우스,0,옥산면,중양리,,0,0
'210806192224393,2021-08-06 16:56,외산면,'170-1 ,오영수 화덕실,0,외산면,장항리,만수로441번길 47-1,0,0
'210808201443374,2021-08-08 19:03,구룡면,'14- 서천 공주 고속도로 공주방향 백제휴게소  600m 전,,0,구룡면,금사리,,0,0
'210818204139538,2021-08-18 13:36,장암면,'144-1 ,풍양조씨임야,0,장암면,지토리,지장로35번길 39,0,0
'210819014528805,2021-08-19 0:15,은산면,'318-1 ,컨테이너,0,은산면,신대리,,0,0
'210828212833319,2021-08-28 16:59,남면,'5-2 ,단독주택,0,남면,금천리,,0,0
'210830220106812,2021-08-30 18:04,외산면,"'17-21 외산로 95, 무량로 32","태경중화요리(외산로 95, 무량로 32)",0,외산면,만수리,무량로 32,0,0
'210904230049302,2021-09-04 21:42,은산면,'283- ,김용필 고추건조기,0,은산면,가중리,은남로130번길 7,0,0
'210905154805299,2021-09-05 13:28,은산면,'22-1 ,신미순 양계장,0,은산면,내지리,내대로 58-3,0,0
'210916185547090,2021-09-16 17:35,부여읍,'160-9 ,비닐하우스,0,부여읍,왕포리,,0,0
'210920183543964,2021-09-20 16:59,내산면,'384-2 ,농막(가설건축물),0,내산면,운치리,,0,0
'210922182527092,2021-09-22 17:03,규암면,'99- /,부여코아루더퍼스트(104동703호),0,규암면,외리,수북로 14-16,0,0
'210928222441765,2021-09-24 19:38,부여읍,'113- 104동 103호,쌍북 주공아파트(104동 103호),0,부여읍,쌍북리,성왕로328번길 15,0,0
'210929161247136,2021-09-29 14:02,양화면,'48-12 ,,0.5,양화면,입포리,입포로 51,0,0
'210930103947344,2021-09-30 8:59,세도면,'429- ,한영창의 단독주택,0,세도면,동사리,동수로 14-18,0,0
'211006073053036,2021-10-06 5:52,부여읍,'608- ,"자동차(카니발,60너0210)",0,부여읍,가증리,,0,0
'211006175233433,2021-10-06 14:36,부여읍,'820-2 ,정경순 주택,0,부여읍,현북리,동문로 311,0,0
'211017191357566,2021-10-17 15:11,은산면,'134-1 정확지번,박성래 주택,6,은산면,가곡리,매화로7번길 40,0,0
'211018094120579,2021-10-18 8:14,석성면,'358- ,벼 건조기,0,석성면,증산리,증산천길 114,0,0
'211019220435229,2021-10-19 20:00,부여읍,'385- ,명륜진사갈비,0,부여읍,구교리,정림로 3,0,0
'211023103154126,2021-10-23 9:17,부여읍,'243-1 ,횟집 수족관,0,부여읍,구아리,중앙로 6-17,0,0
'211023201408749,2021-10-23 13:14,부여읍,'7-2 ,개인택시 부여군지부,0,부여읍,왕포리,대백제로 2378,0,0
'211023203115866,2021-10-23 15:27,부여읍,'35-12 ,이성택 주택,0,부여읍,용정리,독정로 229,0,0
'211023201043182,2021-10-23 16:32,부여읍,'429-4 ,사또국밥(음식점),0,부여읍,동남리,의열로 33,0,0
'211027151327202,2021-10-27 12:58,규암면,'721-6 ,땔감,0,규암면,합송리,합송서로 102-51,0,0
'211027164830336,2021-10-27 15:14,부여읍,'612- ,충청남도 부여군 부여읍 가증리 612(둑방),0,부여읍,가증리,,0,0
'211102214251088,2021-11-02 19:19,세도면,'97-1 신고자gps위치 /,,0,세도면,청포리,망개로84번길 49,0,0
'211104162144090,2021-11-04 15:12,구룡면,'287-2 도로상,화물차(80다2081),0,구룡면,금사리,,0,0
'211110102913858,2021-11-10 6:11,임천면,'94-2 ,정연자 주택,0,임천면,옥곡리,팔충로 991,0,0
'211112011905023,2021-11-11 22:36,부여읍,'1069-2 신고자gps위치,소황영 비닐하우스,0,부여읍,정동리,,0,0
'211113225120076,2021-11-13 21:30,규암면,'26-68 ,김권중 축사,0,규암면,외리,딴펄로24번길 80,0,0
'211114044745727,2021-11-14 1:08,임천면,'599-1 ,오복 떡방앗간,0,임천면,구교리,성흥로 178,0,0
'211115162844163,2021-11-15 14:41,장암면,'457- ,임홍균 주택,0,장암면,석동리,의자로돌모루2길 22,0,0
'211118044714953,2021-11-18 2:49,구룡면,'416-5 ,,0,구룡면,주정리,,0,0
'211204145912882,2021-12-04 12:14,세도면,'123- ,정남식 비닐하우스,0,세도면,청포리,망개로84번길 23-18,0,0
'211208003611673,2021-12-07 22:31,세도면,'29-44 ,비닐하우스 작업동,0,세도면,가회리,,0,0
'211213020550485,2021-12-12 22:38,석성면,'790- 만리향,만리향 중화요리,1.2,석성면,증산리,왕릉로 815,0,0
'211217015227314,2021-12-16 22:23,초촌면,'2-21 영진RC,(주)영진RC,1.6,초촌면,신암리,신암로 410-20,0,0
'211219001958762,2021-12-18 19:16,부여읍,'1002- ,단독주택,0,부여읍,현북리,동문로 258-80,0,0
'211225170609592,2021-12-25 15:33,외산면,'423-4 ,고추건조기,0,외산면,갈산리,,0,0
'211229124140803,2021-12-29 11:15,규암면,'1099- ,유병호 헛간,0,규암면,합송리,,0,0
'211230110410426,2021-12-30 9:03,구룡면,'183- ,재활용 수집차량(89서9340),0,구룡면,죽교리,구룡로287번길 4,0,0
'220103213626550,2022-01-03 18:59,세도면,'15- ,이정자 농장(국화 꽃),0,세도면,귀덕리,망개로 95,0,0
'220104122048267,2022-01-04 10:56,구룡면,'688-3 ,비닐하우스(창고용),0,구룡면,동방리,방계로17번길 46,0,0
'220106143134530,2022-01-06 13:04,부여읍,'156-10 동아맨션 옆 고물상,명진자원(고물상),0,부여읍,쌍북리,,0,0
'220117104030394,2022-01-17 8:33,부여읍,'425-2 ,비닐하우스(작업동),0,부여읍,능산리,,0,0
'220117184835939,2022-01-17 17:12,석성면,'1140-5 ,단독주택,0,석성면,증산리,종북로 14-11,0,0
'220120125206163,2022-01-20 11:00,구룡면,'688-4 ,현대 9.5t 저상카고트럭(94고4104),0,구룡면,동방리,,0,0
'220121185017667,2022-01-21 16:25,은산면,'263- ,축사(우사),0,은산면,가중리,,0,0
'220123183228145,2022-01-23 15:49,석성면,'296-1 외 1필지(295-2),김영태 버섯재배사,3.4,석성면,비당리,,0,0
'220125094728825,2022-01-25 8:52,규암면,'307-2 ,김남만 주택,0,규암면,외리,충절로 2093-6,0,0
'220130050826161,2022-01-30 2:58,부여읍,'65-3 외 1필지(65-4),부여중앙침례교회,0,부여읍,쌍북리,,0,0
'220204200252797,2022-02-04 18:56,석성면,'497-3 ,임야(들불),0,석성면,증산리,응추로 8,0,0
'220208125856777,2022-02-08 11:59,부여읍,'889-15 ,들불(둑방),0,부여읍,정동리,,0,0
'220213133129972,2022-02-13 11:51,부여읍,'238-3 ,들불화재,0,부여읍,구교리,,0,0
'220215091101265,2022-02-14 12:43,초촌면,'384-7 ,임야(들불),0,초촌면,송국리,,0,0
'220214170523870,2022-02-14 13:57,규암면,'310- ,백마강레저파크 수상장,0,규암면,호암리,왕흥로 424,0,0
'220216212009457,2022-02-16 19:33,규암면,'351-2 ,승합차(충남71바3047),0,규암면,노화리,,0,0
'220217090257185,2022-02-17 6:58,부여읍,'631-5 ,금성빌라(102호),0,부여읍,쌍북리,흑천로12번길 8,0,0
'220217164025493,2022-02-17 13:44,장암면,'174-1 평화농장,양계장,0,장암면,지토리,사동로태동3길 44,0,0
'220218141855502,2022-02-18 11:27,임천면,'179-13 ,축사시설(철거중),0,임천면,비정리,충절로 765-42,0,0
'220218182319578,2022-02-18 16:36,세도면,'70-1 ,,0,세도면,동사리,,0,0
'220219130152018,2022-02-19 10:12,장암면,'144-1 ,주택(창고),0,장암면,지토리,지장로 61-25,0,0
'220221170850194,2022-02-21 14:45,구룡면,'747- 죽교리 748,한수희 비닐하우스,0,구룡면,죽교리,,0,0
'220221174741430,2022-02-21 15:39,남면,'23-4 ,박성남 임야,2,남면,회동리,,0,0
'220222170035704,2022-02-22 13:52,세도면,'60-58 세도면 가회리 37-2(이정열 농장),"비닐하우스(천혜향, 한라봉 등)",0,세도면,가회리,,0,0
'220223115346627,2022-02-23 10:29,규암면,'285-13 부여파크아트빌라스,부여파크아트빌라 바베큐장,0,규암면,금암리,서궁로 129,0,0
'220224200649736,2022-02-24 18:59,규암면,'106-14 gps,비닐하우스,0,규암면,합송리,,0,0
'220227134730137,2022-02-27 12:23,구룡면,'1257- ,비닐하우스,0,구룡면,용당리,용당로145번길 45,0,0
'220228185153039,2022-02-28 17:13,부여읍,'314-3 ,비닐하우스(수박),0,부여읍,저석리,,0,0
'220303183401196,2022-03-03 16:49,규암면,'281- ,단독주택,0,규암면,신리,신리로42번길 13,0,0
'220304010504404,2022-03-03 23:56,임천면,'800-3 이귀성의 비닐하우스,비닐하우스,0,임천면,점리,,0,0
'220304160101352,2022-03-04 14:19,부여읍,'101-3 ,단독주택(창고),0,부여읍,군수리,성왕로36번길 9,0,0
'220304224129673,2022-03-04 19:30,홍산면,'246- ,창고,0,홍산면,상천리,상천로73번길 152,0,0
'220304223406461,2022-03-04 20:46,부여읍,'108-10 ,최길상의 트랙터,0,부여읍,염창리,,0,0
'220305172705438,2022-03-05 16:27,장암면,'637-1 갈대밭,미니굴삭기,0,장암면,합곡리,,0,0
'220306105905702,2022-03-06 9:46,부여읍,'202-5 ,컨테이너,0,부여읍,쌍북리,,0,0
'220306171728620,2022-03-06 13:04,부여읍,'2-3 현북2구 마을회관 인근,산림화재(파평윤씨종중산),0,부여읍,현북리,,0,0
'220306171814359,2022-03-06 14:53,구룡면,'145-5 gps,비닐하우스,0,구룡면,논티리,,0,0
'220306212038514,2022-03-06 15:15,남면,'163- ,주택(외부) 화재,0,남면,삼용리,삼용로 68-10,0,0
'220307121114364,2022-03-07 11:01,구룡면,'28-1 ,백영기 소유의 주택,0,구룡면,죽절리,충의로 93-9,0,0
'220308144235461,2022-03-08 12:48,구룡면,'676-4 ,기타화재(농자재),0,구룡면,구봉리,,0,0
'220309181146848,2022-03-09 17:03,부여읍,'268-1 ,축사,0,부여읍,송간리,송간로74번길 16-4,0,0
'220311142800447,2022-03-11 13:09,부여읍,'302- ,임야(들불),0,부여읍,석목리,,0,0
'220312005028871,2022-03-11 22:55,부여읍,'169-6 ,점포(파리광고전자),0,부여읍,쌍북리,성왕로 347,0,0
'220315140456201,2022-03-15 12:32,구룡면,'159- ,단독주택,0,구룡면,현암리,망해로155번길 33-20,0,0
'220322170922740,2022-03-22 15:18,임천면,'72- ,임야(산),0,임천면,두곡리,,0,0
'220325235710999,2022-03-25 22:02,세도면,'44-2 ,비닐하우스(방울토마토),0,세도면,가회리,,0,0
'220327141837268,2022-03-27 11:58,석성면,'569-2 ,사무실,2.2,석성면,현내리,,0,0
'220329094037815,2022-03-29 8:10,세도면,'363- ,단독주택,0,세도면,청포리,망개남로37번길 4-10,0,0
'220401000904912,2022-03-31 21:06,외산면,'405-1 반교서로 52,단독주택,0,외산면,반교리,,0,0
'220403135607897,2022-04-03 12:58,구룡면,'269- ,단독주택(비닐하우스 창고),5,구룡면,태양리,흥수로183번길 32-15,0,0
'220416171445277,2022-04-16 13:45,내산면,'372-1 80,단독주택,0,내산면,온해리,온해로 80,0,0
'220419233143132,2022-04-19 21:32,은산면,'179- ,기타야외,0,은산면,홍산리,충절로홍산4길 67-20,0,0
'220420170815850,2022-04-20 15:03,부여읍,'89-4 ,산,0,부여읍,석목리,,0,0
'220421154629258,2022-04-21 12:06,세도면,'28-2 ,임야(산),0,세도면,사산리,,0,0
'220422152135495,2022-04-22 12:20,부여읍,'167-2 ,비닐하우스,0,부여읍,왕포리,,0,0
'220423114209744,2022-04-23 8:34,규암면,'283-1 ,단독주택,0,규암면,반산리,호수로14번길 23-4,0,0
'220502023159930,2022-05-01 23:23,석성면,'780-5 ,이은교 버섯 재배사,1.5,석성면,증산리,,0,0
'220505153826711,2022-05-05 13:54,은산면,'59-1 ,임야(둑방),0,은산면,장벌리,,0,0
'220506101639056,2022-05-06 6:46,석성면,'893-1 ,이진숙의 버섯재배사,2.3,석성면,증산리,,0,0
'220509122149261,2022-05-09 9:45,홍산면,'398-2 ,야외 아궁이,0,홍산면,정동리,홍산정동로154번길 34,0,0
'220512111502276,2022-05-12 9:32,부여읍,'100-1 ,주택,0,부여읍,왕포리,,0,0
'220512224006835,2022-05-12 20:36,홍산면,'495- 국도상,츄레라-FM6X4Hub트렉터,0,홍산면,조현리,,0,0
'220514150153459,2022-05-14 12:39,은산면,'87-18 gps,점포(오토바이 수리센터),0,은산면,은산리,충의로 653,0,0
'220518050024666,2022-05-18 3:36,규암면,'1115- ,비닐하우스,0,규암면,합송리,흥수로561번길 39-7,0,0
'220518192602208,2022-05-18 15:47,세도면,'597-121 태양광패널설치장소,,5.5,세도면,사산리,,0,0
'220529040655280,2022-05-28 23:09,양화면,'329-3 ,축사(돈사)-혜성농장,0,양화면,수원리,양화서로 802-32,0,0
'220529192117466,2022-05-29 18:35,규암면,'744-8 ,농기계(경운기),0,규암면,내리,,0,0
'220601003041212,2022-05-31 22:59,내산면,'162-5 유사지번 /,단독주택,0,내산면,저동리,성충로지우길 63,0,0
'220605155052655,2022-06-05 14:01,부여읍,'143-128 ,자동차(그렌저),0,부여읍,석목리,,0,0
'220613231958710,2022-06-13 22:11,은산면,'7- ,임야(밤나무밭),4,은산면,회곡리,회곡저실로 119-6,0,0
'220630193706566,2022-06-30 16:20,초촌면,'311- ,비닐하우스,0,초촌면,신암리,응신길 339-23,0,0
'220704125725153,2022-07-04 11:14,석성면,'24-216 ,굴삭기(충남02노1501),4,석성면,비당리,,0,0
'220710125539888,2022-07-10 11:30,규암면,'537- 수목교회,교회,0,규암면,수목리,충의로 156,0,0
'220726164838716,2022-07-26 13:42,외산면,'84-3 무량사 가기 전,박창화의 비닐하우스(국화),0,외산면,만수리,,0,0
'220810062155993,2022-08-10 4:36,초촌면,'2-21 ,(주)영진RC,0,초촌면,신암리,신암로 410-20,0,0
'220816145100958,2022-08-16 12:59,홍산면,'164-10 선비촌,점포,0,홍산면,남촌리,홍산로 53-4,0,0
'220817114433981,2022-08-17 9:15,세도면,'148-3 길목장,길목장,4.7,세도면,장산리,인세로 213-12,0,0
'220818012509752,2022-08-17 20:03,장암면,'42- ,농협회사법인 하나팜스,0,장암면,점상리,남성로 938-77,0,0
'220819144009351,2022-08-19 12:09,규암면,'368-4 ,충청무인항공 드론교육원,0,규암면,노화리,,0,0
'220828101558474,2022-08-28 8:17,부여읍,'734- ,홍선금동아파트 106동 204호,0,부여읍,쌍북리,성왕로328번길 18-7,0,0
'220901184206534,2022-09-01 16:56,부여읍,'97- ,,0,부여읍,중정리,금성로 194-4,0,0
'220902150115523,2022-09-02 13:20,은산면,'64-5 공주-서천간고속도로 공주방향 ,1톤 화물차(803노2909),0,은산면,신대리,,0,0
'220902231320869,2022-09-02 21:37,초촌면,'268- ,창고(미곡처리장),4,초촌면,추양리,응추로104번길 46,0,0
'220910011549095,2022-09-09 22:41,구룡면,'571- ,송복희 주택,3.4,구룡면,용당리,용당로 32-34,0,0
'220915142037469,2022-09-15 11:22,내산면,'38-2 삼해농원,임야(밭),2.8,내산면,주암리,녹간로 11-44,0,0
'220921220337016,2022-09-21 15:58,충화면,'166-1 ,임야(산),4,충화면,만지리,,0,0
'221001184344625,2022-09-25 17:23,남면,'202- ,대나무밭,4.2,남면,대선리,금천로 144,0,0
'220930103104240,2022-09-30 8:55,규암면,'380- (부여센트럴휴엔하임 상가 B동 105호) 북경반점,음식점(북경반점),0.3,규암면,반산리,흥수로 878,0,0
